"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"2317","TxYankee33","RT @StephenColbart: Gary Cohn is COO &amp; President of Goldman Sachs. How exactly does that #draintheswamp @realDonaldTrump https://t.co/ecwn0Ö",29,0,0,-95.712891,37.09024
"2324","UhDoubleUpUhUh","#2 guy @ #Goldman leaves to take @realDonaldTrump gov't job.
It's public $ervice. No po$$ible benefit, right?
#SWAMP
https://t.co/tvmfYsVwot",0,1,1,-74.0059413,40.7127837
"2325","UhDoubleUpUhUh","#SWAMP!
@realdonaldtrump taps #Goldman Sachs' Gary Cohn as the National Economic Council director https://t.co/tvmfYsVwot via @themoneygame",0,0,0,-74.0059413,40.7127837
"2327","unclevic27","Media freak-out: @realDonaldTrump @EPA pick an 'evironmental disaster,' 'arsonist' #TTT16 https://t.co/AxqTtNJm5d",0,-1,1,-74.1502007,40.5795317
"2329","uniqueprophet","@realDonaldTrump, @trump IF THIS MAN WANTED TO VOTE HIS CONSCIENCE, NOT,THE WILL OF THE PEOPLE,HE SHOULD HAVE SAIDÖ https://t.co/KCkxHfOsFp",0,1,1,-95.712891,37.09024
"2330","uniqueprophet","@realDonaldTrump, @trump, @trump HILLARY FORGOT ABOUT CNN, MSNBC, NBC, ABC, CBS, N.T.TIMES, W. POST,THE USA TODAY,BÖ https://t.co/h6MIADXk07",2,2,2,-95.712891,37.09024
"2331","uniqueprophet","@realDonaldTrump, @trump COMPANIES DON'T HAVE TO DO ANYTHING, BECAUSE OF TRUMP, ""EXCEPT"", DON'T MOVE OUT OF THE COUÖ https://t.co/DsuxR6gi19",0,2,2,-95.712891,37.09024
"2335","UnrealRonBrown","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",163,0,0,-95.712891,37.09024
"2336","USA4Trump_1","RT @bcpanzica: @Elena07617349 @AshleyWarrior  one thing have been taught, @realDonaldTrump @mitchellvii  Mr Donald Trump has been elected bÖ",6,1,1,-95.712891,37.09024
"2339","usnews","RT @emyslymi: ""The best thing the Trump campaign did was let @realDonaldTrump [be] Trump"" in 2016 campaign #SalonRis",1,3,3,-77.0368707,38.9071923
"2340","USVICTORY","RT @jewrightwing: This is disgusting. @realDonaldTrump, when you assume office, please fight back against left wing abuse of power! 

httpsÖ",7,-2,2,-119.7889248,36.9915398
"2349","ValerieMackey",".@realDonaldTrump offers ANOTHER Wall St Banker A Position (#DrainTheSwamp, Donald, don't take a dump in it!) https://t.co/e7EZQPNDwZ",0,-1,1,-75.9268747,40.3356483
"2350","valfarly","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbqÖ",22,1,1,-122.4194155,37.7749295
"2351","ValuesRevolt","@Pkatt @realDonaldTrump it's our only hope I rather try than just roll over and take it like Melania Trump",0,2,2,-101.8551665,33.5778631
"2352","VanhortonM","Thank God Mr. Trump won. I feel safer already. @realDonaldTrump @GovPenceIN",0,3,3,-95.712891,37.09024
"2353","vantageptstrat","President-Elect @realDonaldTrump announced additional agency landing teams today. Here's a complete list: https://t.co/xl22C3XiD9",0,0,0,-77.0368707,38.9071923
"2355","VeganArtists","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbqÖ",22,1,1,-118.2436849,34.0522342
"2362","VernonCrawfor13","RT @Kaymandive: @MonaSalama_ @realDonaldTrump Trump is people's president.",1,1,1,-78.4766781,38.0293059
"2363","VetWatchdog","RT @ShaunWebbAuthor: @realDonaldTrump has absolutely no respect for women. I'm appalled at his behavior.  https://t.co/RfRErTtuon",6,0,0,-105.0874842,39.8027644
"2365","vgenerationx","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbqÖ",22,1,1,-118.2436849,34.0522342
"2368","vishalgpt189","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: httpÖ",5266,1,1,-74.8909988,39.934002
"2373","vox4america","RT @terracotta05: @vox4america @opttra01 @THEHermanCain @vj44 @realDonaldTrump @jeffsessions @JudgeJeanine @Judgenap It's truly a BlessingÖ",2,1,1,-95.712891,37.09024
"2374","VviewSsonicMair","RT @RonWyden: .@SenWarren &amp; I implore @realDonaldTrump to keep his campaign promises &amp; not gut Medicare &amp; Medicaid https://t.co/CtXHhW0rez",43,1,1,-117.2787815,45.4262617
"2375","VyolentlyVyolet","RT @steph93065: Why I am a Trump Supporter...
@realDonaldTrump 
#Trump2016 https://t.co/L4x4udy63J",37317,1,1,-95.712891,37.09024
"2376","WagleyJWagley","Working class and voted for @realDonaldTrump? #Suckers  https://t.co/rEx9rwaRQM",0,0,0,-79.8711024,43.2557206
"2380","wbruce44","RT @JoeBeertap: Merry Christmas &amp; Happy Hanukkah from the Trump family!

Best,
@realDonaldTrump
@EricTrump

#DictatedNotRead
#NotReallyFromÖ",4,3,3,-95.712891,37.09024
"2381","wcfcourier","Sen. @joniernst plans to pursue ìrigorous line of questioningî with @realDonaldTrump nominee to lead the EPA:Ö https://t.co/9WXMuGxoRG",0,1,1,-92.3425775,42.492786
"2388","weartv","#LiveOnWEAR: @realDonaldTrump campaigns for GOP in LA https://t.co/6N7b3Lu2de",2,0,0,-86.5493766,30.4955594
"2390","WendyTheRealtor","RT @CommonCause: bipartisan group of reform orgs, ethics experts, academics, &amp; former electeds call on @realDonaldTrump to divest
https://tÖ",13,1,1,-120.8958242,38.8375215
"2393","Werdnat","RT @BeChangeToday: This Saturday, 50 State Protest Against @realDonaldTrump and his Militaristic Cabinet!  All Locations listed here: httpsÖ",523,-1,1,-99.9018131,31.9685988
"2394","weylin_wendt","@OlyGal70 @defenestrate161 @TurkanaDK @realDonaldTrump This was not done by Trump. False headline. Presidential Inauguration Committee did",0,0,0,-89.3985283,32.3546679
"2395","Wheatty","RT @USTaxAttorney: @MaddowBlog @realDonaldTrump Trump is doing a terrible job picking cabinet members. . Trump has no judgment &amp; is tempermÖ",6,1,1,-81.6943605,41.49932
"2400","WhoShouldIVote4","@Timeismc2 @realDonaldTrump #Trump won the only vote that matters: the electoral college. #Hillary supporters need to face reality.",0,2,2,-95.712891,37.09024
"2401","WhoShouldIVote4","@Timeismc2 @realDonaldTrump #Trump is doing exactly what he said he was going to do, and he's not in office yet. He will do right for all.",0,2,2,-95.712891,37.09024
"2402","WhoShouldIVote4","@Timeismc2 @realDonaldTrump I think everyone will be surprised by how much #Trump will accomplish-for the good-over past presidents.",0,1,1,-95.712891,37.09024
"2403","widmapz","RT @achar8: The UPDATE 289 People, Places and Things @realDonaldTrump Has Insulted on Twitter: A Complete List https://t.co/vUYb6PJ61x",2,-1,1,-118.2436849,34.0522342
"2404","wildcatmaxx1","@CNNPolitics @Acosta BREAKING NEWS!!! @CNN Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2405","wildcatmaxx1","@cnnbrk BREAKING NEWS!!! @CNN Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2406","wildcatmaxx1","@co_rapunzel4 @cnnbrk BREAKING NEWS!!! @CNN Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2407","wildcatmaxx1","@PoliticusSarah BREAKING NEWS!!! @CNN Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2408","wildcatmaxx1","@MSNBC BREAKING NEWS!!! @CNN &amp; @MSNBC Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2409","wildcatmaxx1","@maddow BREAKING NEWS!!! @CNN &amp; @MSNBC Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people",0,-1,1,-119.4179324,36.778261
"2410","wildcatmaxx1","@cnnbrk BREAKING NEWS!!! @CNN Trump scumnuggets gives free air time to the scum @realDonaldTrump to lie to the American people, disgusting",0,-2,2,-119.4179324,36.778261
"2414","will_the_thrilI","RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/26SÖ",5,1,1,-80.1917902,25.7616798
"2418","Willypsalms71","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump wÖ",29,1,1,-88.5225537,44.026406
"2419","Wilson15Margret","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. htÖ",1321,-2,2,-99.9018131,31.9685988
"2420","windsun33","@DeplorableLM @realDonaldTrump Yeah, anything that disagrees is leftist https://t.co/Rkkhit0Udx",0,-1,1,-112.0740373,33.4483771
"2421","windsun33","@jesusforpeace1 @sammypolsen12 @realDonaldTrump Yeah, and Trump is ""smarter than the generals"" too.Ö https://t.co/XBn88HcYAg",1,2,2,-112.0740373,33.4483771
"2422","windsun33","@renodorrall @jhejda @MrTommyCampbell @realDonaldTrump If you say so, no biggy. https://t.co/wLhQuxoXrg",0,0,0,-112.0740373,33.4483771
"2426","wmferrall","@KellyAnnPolls 1st Amendment let's us criticize @realDonaldTrump ""w/out consequences."" Make threats. Make us famous. https://t.co/JppJXE1eg4",0,-1,1,-70.099451,41.2834704
"2427","Wolf_Counselor","@MeghanMcCain, now in the employ of @FoxNews, DEFENDS Trump, despite what @realDonaldTrump said about her dad.

https://t.co/UiwIPdjCrR",0,1,1,-102.4107493,34.2331373
"2435","Wordforce","Trump @realDonaldTrump says he has a big brain. Get a surgeon! I want to see it.",0,1,1,-106.2800242,43.4113604
"2446","WorkPlaceRpt","@realDonaldTrump: Remember the Snake? #NeverRomney #NeverCorker https://t.co/114tA2WMFc",0,0,0,-95.712891,37.09024
"2447","worldbfree4me","#FedEx chief urges @realDonaldTrump #TheApprentice of an Global Economic trade, to rethink his views https://t.co/k22EgCe3JP",0,0,0,-111.2822492,40.6104984
"2449","writingdownpat","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: httpÖ",5266,1,1,-81.5157535,27.6648274
"2452","wwjd117","@realDonaldTrump acts against wishes of #Americans. #CrookedDon doesn't give a damn about the #USA or its citizens. https://t.co/CVl3oNlH4j",0,-1,1,-106.2800242,43.4113604
"2453","WyldeHeartedSon","Obama, taking time off to golf:Bad. Trump, running The Apprentice while in office: Good. Explain that logic to me? @realDonaldTrump",0,2,2,-86.1586156,41.6619927
"2455","Wyze_Wildfire","RT @TeamTrump: '@realDonaldTrump: Safety and Security of Americans Comes First' #AmericaFirst
https://t.co/ZagK47kACZ",205,0,0,-99.9018131,31.9685988
"2456","xagutierrez","@realDonaldTrump @TODAYshow The words ""enjoy"" &amp; ""trump"" don't belong together. You are not Coca-Cola. #cheetoface #tinyhands #AdolfTwittler",0,2,2,-111.6946475,40.2968979
"2458","xVaporGhostx","@realDonaldTrump even if you enter the USA legally. Under Trump it doesn't matter. He will always refer to legal immigrants as ""refugees"".",0,1,1,-84.1916069,39.7589478
"2459","Yanivhamudot","@realDonaldTrump what an amazing #man #president #elect #trump #god #bless #you #proud to be an #american #great #best #beforeoffice #wow <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",0,7,7,-118.2436849,34.0522342
"2461","yemaja14","RT @EdmondTanya: @soledadobrien @MrJamesonNeat @realDonaldTrump Trump is a HUGE self promoting hypocrite &amp; an obvious liar. His fans are 2Ö",0,0,0,-118.2436849,34.0522342
"2464","yolowaccordsmom","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",43,-1,1,-71.5723953,43.1938516
"2467","YoungGun8140","@TrumpInaugural @realDonaldTrump @TeamTrump please help @ThePatriotsWalk meet President Elect Trump!!!! Jan 20 in DC https://t.co/9pgPRIM6zt",0,1,1,-96.3324817,32.9751204
"2468","youngshane","#Hubris #Foreshadowing #dramaticirony @WhiteHouse @POTUS @BarackObama @realDonaldTrump
Obama / Trump press corp dinÖ https://t.co/3fhQEeCUBU",0,-1,1,-74.0059413,40.7127837
"2469","youwillfollowme","@MrTommyCampbell @realDonaldTrump we don't want tacky gold trump statues on the moon.",0,1,1,-83.4066132,42.6907443
"2470","yruohk","@realDonaldTrump Iowans, you can't always get what you want - you won't w/Trump! Sadly true, you've been had! Ask Carrier employees",0,-1,1,-73.134961,40.789142
"2472","YUGE_TRUMP","RT @emilyakersla: Just a reminder, #TrumpleThinSkin lost pop vote by a #YUGE margin. @realDonaldTrump https://t.co/5cYOnj0US5",1,-1,1,-77.0368707,38.9071923
"2485","Zander0611","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJeÖ",33,1,1,-74.4642861,40.554887
"2486","zanechaffins","@ihearthk4 @FoxNews @MeghanMcCain @realDonaldTrump Because Trump could get more done in his sleep? #HillarytheKillary #MAGA",0,1,1,-86.5804473,35.5174913
"2487","zanechaffins","@FoxNews @MeghanMcCain @realDonaldTrump Trump will get more done than Obummer in his sleep and besides no different than playing golf!!",0,1,1,-86.5804473,35.5174913
"2488","zennie62","RT @ErinBurnett: Actor &amp; Environmental activist @LeoDiCaprio met w/ @realDonaldTrump for 30 mins today, spent 2 hours in Trump Tower, trumpÖ",439,2,2,-84.3798319,33.7476649
"2491","ZEUS6294","@realDonaldTrump hopefully during your visit a gator has a trump lunch",0,1,1,-95.712891,37.09024
"2497","zonesergio1","@davidaxelrod @realDonaldTrump Labor unions getting under Trump skin, but being called Hitler, he's ok with! SomethÖ https://t.co/B0h4iqFJhg",0,1,1,-95.712891,37.09024
"1","_Cara_Mia_","RT @SheriffClarke: Gives @realDonaldTrump cushion for pushing agenda with unreliable GOP Senators like John McCain and Lindsey Graham. http‚Ä¶",487,0,0,-95.712891,37.09024
"2100","_Michael_Edge_","Looks like someone needs to call the whaaaaaaaa-mbulance for the @occrepublicans.  Much like @realDonaldTrump, They are ridiculous.  #GrowUp",0,1,1,-118.2436849,34.0522342
"3100","_snowonthego_","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10121,3,3,-116.419389,34.9592083
"4","_steve3_","COBRA Ì†ΩÌ∞ç Ì†ΩÌ±õ 
- Sgt Slaughter 

From the Vault 
@realDonaldTrump and @VinceMcMahon Ì†ºÌæ¨",0,0,0,-104.9739333,39.5480789
"5100","_WHY_____","RT @Flewbys: .@POTUS are ya so worried that the #MAGA Man @realDonaldTrump is gonna be a better Prez than you? Too late..he already is!! Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç‚Ä¶",1459,0,0,-95.712891,37.09024
"6100","_WHY_____","RT @AzDeplorable: @realDonaldTrump 
Click https://t.co/VAn4r1pnS8 to order your Free #Trump T-Shirt.

#Christmas #FreeGift

#trumpSupporter‚Ä¶",13,2,2,-95.712891,37.09024
"7100","_ZacharyMiller","RT @DanScavino: President-Elect @realDonaldTrump joined by friends Roger Staubach and Lynn Swann at the #Army #Navy game yesterday in Balti‚Ä¶",1186,0,0,-97.3307658,32.7554883
"8100","1969REDSKINS","RT @realDonaldTrump: Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous &amp; untrue‚Ä¶",23469,-2,2,-102.4107493,34.2331373
"9100","1992Bulldog","@TeamTrump @realDonaldTrump wasn't about you.",0,0,0,-97.7941967,32.4420826
"10100","1Dussy","@FoxNews @realDonaldTrump 
Ya THINK?",0,0,0,-71.5723953,43.1938516
"1114","1kubby","RT @s8n: I miss you son @realDonaldTrump",153933,-1,1,-97.092877,35.0077519
"1210","1tiffanyl","RT @realDonaldTrump: If you don't believe in yourself, no one else will.",3020,0,0,-119.4179324,36.778261
"13","20Jan2017","@DrJillStein @realDonaldTrump done twice, go home",0,0,0,-119.4179324,36.778261
"1410","210Siddiqui","And @realDonaldTrump deserves to be mocked BIGLY-no YUUUGELY-each &amp; every Saturday night on @nbcsnl since it appare‚Ä¶ https://t.co/YSSkdyfYto",0,-1,1,-98.4936282,29.4241219
"1510","2billyarber","RT @Mikeproudvet: Obama fundamentally changed America For the worse And @realDonaldTrump Has Lot Of Work To Do, Fortunately Work Is #PEOTUS‚Ä¶",5,2,2,-81.5157535,27.6648274
"16","3merrychristmas","@shaw_lj @CNNPolitics @realDonaldTrump Biden is only there for a few more weeks , it will be okay",0,0,0,-95.4612625,30.1658207
"1711","4PDBHDK","@realDonaldTrump TRUMP DIDN'T WIN. HE WILL NOT WIN. HE I'D NOT ABOVE THE LAW.",0,3,3,-82.907123,40.4172871
"1810","54Ange","RT @realDonaldTrump: If you don't believe in yourself, no one else will.",3020,0,0,-87.7981597,41.929382
"1910","7836_1","@Evan_McMullin @realDonaldTrump he's a TRADER and a cheater  but we all knew that #electoral college trump cheated don't VOTE4TRUMP",0,-1,1,-74.4056612,40.0583238
"20","aaptethegreat","RT @realDonaldTrump: The CIA deserves our praise for taking the fight to the enemy in the dark corners of the world. The CIA perseveres, th‚Ä¶",451,-1,1,-119.4179324,36.778261
"21","aaronsnell","@aaronsnell @sacca 
Wow, @realDonaldTrump is such a great leader. Blaming others rather than being a man.",0,2,2,-120.7401386,47.7510741
"22","acipollo","#Periscope @realDonaldTrump @RepStevenSmith @1tiffanyl @twright55 @colleencpa @cristinalaila1 @RepublicanChick‚Ä¶ https://t.co/sPTwplJkLu",0,0,0,-74.0059413,40.7127837
"23","ackeith","When is this shit going to end @realDonaldTrump https://t.co/1lkrl9DMW2",0,-1,1,-82.907123,40.4172871
"24","acornrest","RT @BennettCartoons: 12/6/2016- Obviously #FakeNews #DonaldTrump https://t.co/BA2ZnhETCX https://t.co/GzzBDBLM21",19,0,0,-117.7884647,33.6840596
"2510","AdageCat","RT @RenneLindberg: All I want from santa is @realDonaldTrump in handcuffs. #ImpeachTrump #TreasonousTrump",1,0,0,-80.244216,36.0998596
"26","AdamMcCollum","@realDonaldTrump @CNN really, liar, because even ur twat, Conway, confirmed this LIVE! Ur an idiot.  Consult w/ ur team to get stories str8",0,-2,2,-74.0059413,40.7127837
"27","adamrossi2020","@AwakenOne16 @realDonaldTrump @obama Slowely step by step. 1st must sworn in. 2nd complete his cabinet. 3rd go after HRC Cartel.",0,0,0,-87.6297982,41.8781136
"28","adnildyob","RT @KeithOlbermann: To defend @realDonaldTrump he did say he is ""like"" a smart person. This implies he is in fact not smart, which is an un‚Ä¶",492,3,3,-117.8311428,33.7174708
"29","agraddi","RT @ivyapool: Based on recent activity are we even sure that @realDonaldTrump is an American?! #illegitimate #russianhacking @CynthiaSchame‚Ä¶",2,-1,1,-80.8431267,35.2270869
"30","agraddi","RT @deedeesSay: @Fahrenthold @realDonaldTrump your investments in fossil fuel co.s. No wonder you choose to deny climate change! https://t.‚Ä¶",1,0,0,-80.8431267,35.2270869
"31","ahardy316","RT @BOYWONDERELROYJ: @ahardy316 @realDonaldTrump. @IRSnews @IRStaxpros @CIA https://t.co/C9Wh0zvRru",2,0,0,-99.9018131,31.9685988
"3210","ahatton6","RT @realDonaldTrump: Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience,‚Ä¶",10120,3,3,-88.7503647,41.9294736
"33","akaginacaputo","RT @KathyPica1: https://t.co/HBnRO8Qnyc
@Potus @HillaryClinton @realDonaldTrump 
HRC  IS THE QUEEN OF FAKE NEWS
8 Of The Many Fake News Sto‚Ä¶",2,-2,2,-95.712891,37.09024
"3410","Alison91004547","RT @gqforbes4: ""You are a great friend of Israel!"" @IsraeliPM Benjamin Netanyahu congratulates his friend, @realDonaldTrump https://t.co/9L‚Ä¶",8,1,1,-95.712891,37.09024
"35","Alison91004547","RT @cleared37Joseph: @minnman47 Gee Wondering What @realDonaldTrump SpeechWere$Worth?Answer: PriceLess DJT &amp; Family SAVEDÌ†ºÌ∑∫Ì†ºÌ∑∏ &amp; World @Thomas‚Ä¶",27,0,0,-95.712891,37.09024
"36","Alison91004547","RT @FoxNews: .@realDonaldTrump: ""Why should some other nation be able to say I can't take a call?"" https://t.co/WY5PaOIKud",243,0,0,-95.712891,37.09024
"37","Allen_Clifton","Doesn't take a national security expert to realize Putin knows #DonaldTrump's incompetent enough to be played like a puppet. #russianhacking",7,0,0,-97.7430608,30.267153
"38","AllThingsElliot","RT @c5hardtop1999: OUR advice 2 @realDonaldTrump STOP talking to Obama and asking for his advice. https://t.co/Bv5t74tm9K They have jihad a‚Ä¶",6,0,0,-97.7240495,30.4919176
"3910","allworld2020","@realDonaldTrump Did you guys know that this twitter account uses bots to retweet his stuff to make it look better",0,1,1,-105.8700901,34.5199402
"4010","allworld2020","@realDonaldTrump https://t.co/ZkJrqyl11O",0,0,0,-105.8700901,34.5199402
"41","AltAnalyst","@DrEstella WTH is the Justice Dep't doing? Lawlessness in DC abounds. Obama has codes. This is madness.  c. @KurtSchlichter @realDonaldTrump",0,-1,1,-82.907123,40.4172871
"4210","Amaliada","RT @Allen_Clifton: If you don't care #Russia helped elect #DonaldTrump you lose any right to call yourself patriotic or a lover of this cou‚Ä¶",122,3,3,-122.406257,48.0400945
"4310","Amaliada","Retweeted Allen Clifton (@Allen_Clifton):

If you don't care #Russia helped elect #DonaldTrump you lose any right... https://t.co/BdbRq2uJC6",0,1,1,-122.406257,48.0400945
"44","amangkarimi1","RT @JaneyGodley: @Sharouny @realDonaldTrump @DEMEGL10 https://t.co/spssK7EHoF",1,0,0,-112.1224431,41.1638323
"45","AmericanHeart5","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",278,0,0,-96.4527891,32.6911521
"46","amortalblow","https://t.co/teFaELeLbd
Trump's first interview with Chris Wallace since he has been President-elect!
@realDonaldTrump @LindaSuhler",0,0,0,-86.5804473,35.5174913
"47","amortalblow","https://t.co/x3vA8zZJHw
John Bolton has been picked Secretary of State??
@realDonaldTrump @LindaSuhler @WeNeedTrump @TEN_GOP @trump2016fan",0,0,0,-86.5804473,35.5174913
"4810","amortalblow","https://t.co/Ql0OzYvUQo
WHY GIULIANI BOWED OUT...
@realDonaldTrump @mitchellvii @LindaSuhler @WeNeedTrump @trump2016fan @TEN_GOP @DanScavino",0,0,0,-86.5804473,35.5174913
"49","amrightnow","Vote #trump2016 #SarahPalin @realDonaldTrump @realDonaldTrump @DanScavino @CLewandowski @KatrinaPierson https://t.co/jRp995P3DY",0,0,0,-74.4056612,40.0583238
"50","andersonjohn123","@LouDobbs Great comments on Rudy and co. @realDonaldTrump needs your critique. Keep it coming! And let's hope that Rudy still get a position",0,1,1,-118.3617443,34.0900091
"51","andersonjohn123","@pahstock @mcspocky Ironic how you slander people for being illiterate inbred hicks and yet ""y'all"" communicate like one. @realDonaldTrump",0,-2,2,-118.3617443,34.0900091
"52","andersonjohn123","@RudyGiuliani We need you. I suggest you make up your own deal and make it more important than SAS, etc. @realDonaldTrump - Make it so!!!",0,1,1,-118.3617443,34.0900091
"53","andersonjohn123","@Augustus_FNV @realDonaldTrump I'm sorry, you're speaking to me? I didn't vote for Trump. Remove your head from your ass. Thanks.",0,0,0,-118.3617443,34.0900091
"5410","AngusChowder","@realDonaldTrump Maybe they should put your briefings on Twitter or CNN chyron so you get something in the way of intel to inform your spasm",0,0,0,-85.6023643,44.3148443
"55","AnnmarieCarey20","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",276,0,0,-81.5157535,27.6648274
"56","Ant711Ant","@realDonaldTrump The new Terrorists to America are the lies and half truths. Lead us with truth and Character sir. Don't fail us!",0,-1,1,-117.9992265,33.660297
"57","antidems2016","@DrJillStein @realDonaldTrump you are so annoying. (Hillary supporter)",0,0,0,-81.5157535,27.6648274
"5810","appeltweet","@dick_nixon Solid advice. Too bad it was lost on a poor candidate. Now we're stuck with #DonaldTrump.",0,-3,3,-76.6412712,39.0457549
"5910","aquawilki","RT @FoxNews: On @FoxNewsSunday, President-elect @realDonaldTrump shared his thoughts on China. https://t.co/YZsWuK6nWw https://t.co/yCAwBng‚Ä¶",188,0,0,-79.3831843,43.653226
"6010","aquawilki","RT @FoxNews: .@KellyannePolls: ""People who try to put @realDonaldTrump in the conventional box are immediately and sorely disappointed."" ht‚Ä¶",186,-2,2,-79.3831843,43.653226
"6110","aquawilki","RT @FoxNews: Earlier today, President-elect @realDonaldTrump tweeted about Rex Tillerson, a rumored front-runner for Secretary of State. #T‚Ä¶",89,0,0,-79.3831843,43.653226
"6210","Arbara0728B","RT @IngrahamAngle: WATCH: What Elites Said abt @realDonaldTrump vs. What the People Felt --&gt; https://t.co/Fb5XFEBoav",276,0,0,-95.712891,37.09024
"6310","ArmyWife98","RT @TheChrisSuprun: Is there a reason your supporters send this kind of mail to #ElectoralCollege members? @realDonaldTrump 
#TrumpTransiti‚Ä¶",41,0,0,-95.712891,37.09024
"64","arother39","RT @Fahrenthold: To state the obvious: @realDonaldTrump is wrong.  https://t.co/J2LuJWMeMt",1566,-1,1,-73.567256,45.5016889
"65","ArtBulla",".@realDonaldTrump &amp; Missouri River https://t.co/avOqjs8gfU @foxnews @cnn #congress @msnbc @morningjoe @seanhannity https://t.co/zVvdUm1FyN",0,0,0,-114.8407776,31.0250709
"6610","ArtBulla",".@realDonaldTrump @MittRomney @glennbeck @marcorubio All of u beast worshipers out there:

https://t.co/PEDVqL777l https://t.co/GhDuXCWRq8",0,0,0,-114.8407776,31.0250709
"67","ArtBulla","Fight against Zion &amp; perish? #congress #gopdebate @realDonaldTrump
#Nevadacaucus @CNN @MSNBC #lds @foxnews #congress
https://t.co/et7Rl7ZMGF",0,-1,1,-114.8407776,31.0250709
"68","ArtBulla",".@realDonaldTrump &amp; Missouri River  https://t.co/avOqjs8gfU @foxnews @morning_joe @msnbc https://t.co/anS4JIjqRJ https://t.co/zh6hC4BOwY",0,0,0,-114.8407776,31.0250709
"69","Arturo_50000","RT @SenBobCasey: .@realDonaldTrump fascination w/ Putin, combined w/ Tillerson's unusual relationship w/ Putin and #russianhacking story ra‚Ä¶",187,0,0,-73.567256,45.5016889
"70","asbechtel","RT @realDonaldTrump: Fact--Obama does not read his intelligence briefings nor does he get briefed in person by the CIA or DOD. Too busy I g‚Ä¶",2046,1,1,-82.7079605,41.4489396
"7110","ashokkbanker","RT @MartinPengelly: Now *this* is a quote about @realDonaldTrump ‚Ä¶ @attackerman on intelligence community's fears of a Trump backlash. http‚Ä¶",89,1,1,-118.2436849,34.0522342
"72","AtheistAuthorCL","@realDonaldTrump Can we be honest for like a split second here. You're really not that smart.",0,2,2,-79.9958864,40.4406248
"7310","AveryChasten","RT @DrEstella: Senator #HarryRead asks CIA to lie to @realDonaldTrump ""Give Trump ""Fake"" INTEL BRIEFINGS!""  #SundayMorning #WeareTrump #Tru‚Ä¶",437,-1,1,-95.712891,37.09024
"74","AveryChasten","RT @GLobVikToriUSA: #2A
#MAGA

@DJTrumpIT
@ErinJJones11
@EjHirschberger
@realDonaldTrump
@realNormaJeane1
@realErinJReidt
@PuppyPolotics ht‚Ä¶",7,0,0,-95.712891,37.09024
